DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BOREBI,Cerrado,8,0.0,1.0,87.3,-22.65724,-49.04144
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,GÁLIA,Mata Atlântica,8,0.0,1.0,47.2,-22.33304,-49.59019
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,TRABIJU,Cerrado,6,0.0,1.0,36.2,-22.00879,-48.29921
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,CUNHA,Mata Atlântica,0,0.0,0.4,193.6,-23.21583,-45.10694
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ARARAQUARA,Cerrado,8,0.0,1.0,27.1,-21.65217,-48.20958
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ARARAQUARA,Cerrado,8,0.0,1.0,453.1,-21.65963,-48.19786
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BOREBI,Cerrado,8,0.0,1.0,13.8,-22.66606,-49.03987
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MOGI DAS CRUZES,Mata Atlântica,5,0.0,0.69,28.5,-23.47897,-46.22382
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,8,0.0,1.0,66.1,-20.86074,-49.43847
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ANDRADINA,Mata Atlântica,6,0.3,1.0,16.5,-20.82126,-51.27775
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,PILAR DO SUL,Mata Atlântica,5,0.0,1.0,14.5,-23.81852,-47.75414
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOSÉ DO RIO PRETO,Cerrado,6,0.0,1.0,25.7,-20.70679,-49.39421
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BOREBI,Cerrado,8,0.0,1.0,71.3,-22.64556,-49.0239
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,DOURADO,Cerrado,8,0.0,0.97,77.4,-22.07792,-48.33173
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,RUBIÁCEA,Mata Atlântica,8,0.0,1.0,357.0,-21.30755,-50.73703
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MAIRINQUE,Mata Atlântica,8,0.0,0.73,14.9,-23.59877,-47.18675
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BOREBI,Cerrado,8,0.0,1.0,69.7,-22.64698,-49.03344
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPUÍ,Mata Atlântica,7,0.0,1.0,19.3,-22.25383,-48.69423
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BIRITIBA MIRIM,Mata Atlântica,2,0.0,0.75,11.8,-23.55453,-46.00607
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO CARLOS,Cerrado,5,0.0,0.95,43.4,-22.11825,-47.81229
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,JACUPIRANGA,Mata Atlântica,2,0.0,0.49,4.6,-24.70065,-48.07468
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MAGDA,Mata Atlântica,8,0.17,1.0,14.6,-20.69769,-50.21563
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,CUNHA,Mata Atlântica,0,0.0,0.18,18.8,-23.22635,-45.10527
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,AMPARO,Mata Atlântica,8,0.0,0.88,123.3,-22.66091,-46.75633
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,REDENÇÃO DA SERRA,Mata Atlântica,8,0.0,0.75,12.4,-23.2967,-45.51517
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BAURU,Cerrado,8,0.0,1.0,98.7,-22.34302,-48.97863
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,REDENÇÃO DA SERRA,Mata Atlântica,8,0.0,0.57,43.2,-23.27643,-45.51945
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,RUBIÁCEA,Mata Atlântica,8,0.0,1.0,397.7,-21.29866,-50.73849
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MIRACATU,Mata Atlântica,2,0.0,0.56,7.5,-24.29971,-47.40511
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ESPÍRITO SANTO DO PINHAL,Mata Atlântica,8,0.0,0.83,53.8,-22.28543,-46.72438
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BOREBI,Cerrado,8,0.0,1.0,91.7,-22.66749,-49.04944
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,DOIS CÓRREGOS,Cerrado,8,0.0,1.0,41.9,-22.45345,-48.31001
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ANDRADINA,Mata Atlântica,6,0.36,1.0,15.9,-20.8316,-51.28607
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,8,0.0,1.0,16.5,-20.86214,-49.4479
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BAURU,Cerrado,8,0.0,1.0,27.2,-22.35185,-48.97704
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BOREBI,Cerrado,8,0.0,1.0,69.7,-22.64699,-49.03344
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ANDRADINA,Mata Atlântica,6,0.3,1.0,88.0,-20.83025,-51.2763
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,7,0.0,1.0,66.1,-20.86073,-49.43847
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,AGUDOS,Cerrado,8,0.0,0.99,56.7,-22.64101,-49.0541
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,CUNHA,Mata Atlântica,0,0.0,0.18,48.6,-23.21817,-45.12041
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,AGUDOS,Cerrado,8,0.0,0.99,30.6,-22.63959,-49.04456
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,AMPARO,Mata Atlântica,8,0.0,0.88,123.3,-22.66092,-46.75633
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO ROQUE,Mata Atlântica,8,0.0,0.83,10.7,-23.59704,-47.17612
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MOGI DAS CRUZES,Mata Atlântica,4,0.0,0.58,101.0,-23.47704,-46.21231
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ITU,Mata Atlântica,8,0.0,1.0,46.3,-23.22762,-47.40665
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,CUNHA,Mata Atlântica,0,0.0,0.79,32.3,-23.20757,-45.12148
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MOGI MIRIM,Cerrado,8,0.0,1.0,6.8,-22.41968,-46.92453
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,RUBIÁCEA,Mata Atlântica,8,0.0,1.0,57.2,-21.30001,-50.74807
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,CAÇAPAVA,Mata Atlântica,6,0.0,1.0,7.9,-23.17108,-45.74389
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,AMPARO,Mata Atlântica,8,0.0,0.94,39.0,-22.6627,-46.76728
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BIRITIBA MIRIM,Mata Atlântica,2,0.0,0.75,11.8,-23.55452,-46.00607
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ARAÇOIABA DA SERRA,Mata Atlântica,8,0.0,1.0,16.4,-23.52276,-47.69223
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BAURU,Cerrado,8,0.0,1.0,589.3,-22.34445,-48.98818
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,RIO CLARO,Cerrado,8,0.0,1.0,10.1,-22.30638,-47.72724
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BOREBI,Cerrado,8,0.0,1.0,199.7,-22.65866,-49.051
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ARARAQUARA,Cerrado,7,0.0,1.0,27.1,-21.65218,-48.20958
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ITIRAPINA,Cerrado,8,0.0,1.0,53.8,-22.30968,-47.74791
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOSÉ DO RIO PRETO,Mata Atlântica,8,0.0,1.0,13.5,-20.85933,-49.42903
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,RUBIÁCEA,Mata Atlântica,8,0.0,1.0,141.9,-21.3089,-50.74659
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,GÁLIA,Mata Atlântica,8,0.0,1.0,128.0,-22.32423,-49.59171
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPUÍ,Mata Atlântica,7,0.0,1.0,46.1,-22.25529,-48.70388
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MAIRINQUE,Mata Atlântica,8,0.0,0.73,14.9,-23.59876,-47.18674
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,AMPARO,Mata Atlântica,8,0.0,0.94,39.0,-22.66271,-46.76728
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MOGI DAS CRUZES,Mata Atlântica,2,0.0,0.49,9.9,-23.50789,-46.09558
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MAGDA,Mata Atlântica,8,0.17,1.0,14.6,-20.6977,-50.21563
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ESPÍRITO SANTO DO PINHAL,Mata Atlântica,8,0.0,0.83,8.5,-22.27588,-46.72652
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,TORRINHA,Cerrado,8,0.0,-999.0,32.9,-22.42316,-48.17347
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,AGUAÍ,Cerrado,8,0.0,1.0,16.9,-22.08058,-46.90424
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MOGI DAS CRUZES,Mata Atlântica,2,0.0,0.49,9.9,-23.50789,-46.09559
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,AGUDOS,Cerrado,8,0.0,0.99,56.7,-22.64101,-49.05411
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BAURU,Cerrado,8,0.0,1.0,27.2,-22.35186,-48.97705
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,JACAREÍ,Mata Atlântica,8,0.0,0.81,7.9,-23.27946,-46.07856
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,8,0.0,1.0,14.8,-20.87097,-49.44638
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO CARLOS,Cerrado,8,0.0,1.0,28.0,-21.63603,-47.86878
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO CARLOS,Cerrado,4,0.0,0.87,13.1,-22.10754,-47.80392
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,AMPARO,Mata Atlântica,8,0.0,0.89,16.9,-22.67034,-46.75386
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,AGUAÍ,Cerrado,8,0.0,0.92,23.5,-22.0901,-46.9024
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ANDRADINA,Mata Atlântica,7,0.3,1.0,44.4,-20.83924,-51.27486
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO CARLOS,Cerrado,5,0.0,0.88,135.7,-22.11666,-47.80209
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BOREBI,Cerrado,8,0.0,1.0,80.0,-22.64841,-49.043
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPUÍ,Mata Atlântica,7,0.0,1.0,46.1,-22.25529,-48.70389
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,GÁLIA,Mata Atlântica,8,0.0,1.0,51.6,-22.32562,-49.60117
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,SANTO ANTÔNIO DE POSSE,Mata Atlântica,6,0.0,1.0,6.8,-22.59143,-46.90219
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,BAURU,Cerrado,8,0.0,1.0,296.0,-22.35329,-48.98661
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOSÉ DO RIO PRETO,Mata Atlântica,8,0.0,1.0,26.2,-20.86816,-49.42752
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,CAÇAPAVA,Mata Atlântica,6,0.0,-999.0,8.8,-23.07355,-45.71026
2025/09/30 18:26:00,AQUA_M-T,Brasil,SÃO PAULO,RUBIÁCEA,Mata Atlântica,8,0.0,1.0,99.1,-21.3062,-50.72747
2025/10/02 18:06:00,AQUA_M-T,Brasil,SÃO PAULO,CACONDE,Mata Atlântica,3,0.2,0.77,7.2,-21.44502,-46.55537
2025/10/02 18:06:00,AQUA_M-T,Brasil,SÃO PAULO,COSMÓPOLIS,Cerrado,7,0.1,1.0,13.3,-22.66911,-47.19286
2025/10/02 18:06:00,AQUA_M-T,Brasil,SÃO PAULO,CAJURU,Cerrado,3,0.8,1.0,78.7,-21.36971,-47.39034
2025/10/02 18:06:00,AQUA_M-T,Brasil,SÃO PAULO,CAJURU,Cerrado,3,0.76,1.0,79.4,-21.36825,-47.37882
2025/10/02 18:06:00,AQUA_M-T,Brasil,SÃO PAULO,CAJURU,Cerrado,3,0.75,1.0,11.4,-21.3637,-47.37441
2025/10/02 18:06:00,AQUA_M-T,Brasil,SÃO PAULO,SANTA CRUZ DAS PALMEIRAS,Mata Atlântica,6,1.6,1.0,45.0,-21.7921,-47.20967
2025/10/02 18:06:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOAQUIM DA BARRA,Cerrado,9,0.53,1.0,23.4,-20.58242,-47.94524
2025/10/02 18:06:00,AQUA_M-T,Brasil,SÃO PAULO,COSMÓPOLIS,Cerrado,7,0.1,1.0,17.1,-22.6706,-47.20446
2025/10/02 18:06:00,AQUA_M-T,Brasil,SÃO PAULO,JUNDIAÍ,Mata Atlântica,0,0.0,1.0,9.0,-23.16715,-46.85769
2025/10/02 18:06:00,AQUA_M-T,Brasil,SÃO PAULO,CACONDE,Mata Atlântica,3,0.2,0.84,9.4,-21.44983,-46.64664
2025/10/02 18:06:00,AQUA_M-T,Brasil,SÃO PAULO,PINDAMONHANGABA,Mata Atlântica,7,2.11,0.65,11.7,-22.82051,-45.56514
2025/10/02 18:06:00,AQUA_M-T,Brasil,SÃO PAULO,CAJURU,Cerrado,3,0.8,1.0,95.6,-21.36523,-47.38589
2025/10/03 18:45:00,AQUA_M-T,Brasil,SÃO PAULO,BOTUCATU,Mata Atlântica,4,1.42,0.86,7.2,-22.97999,-48.35259
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,GETULINA,Mata Atlântica,0,0.0,1.0,25.2,-21.69428,-50.0495
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,PLANALTO,Mata Atlântica,0,0.51,1.0,23.6,-21.11104,-49.96112
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,JÚLIO MESQUITA,Mata Atlântica,0,0.0,1.0,56.9,-22.01239,-49.75348
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,DESCALVADO,Cerrado,3,0.0,1.0,6.6,-21.88182,-47.60442
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPURA,Mata Atlântica,5,0.3,1.0,739.0,-20.63542,-51.46134
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,SILVEIRAS,Mata Atlântica,0,0.1,1.0,18.9,-22.67893,-44.91138
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,CORUMBATAÍ,Cerrado,0,0.0,0.98,30.3,-22.24238,-47.60471
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ARARAQUARA,Cerrado,0,0.0,1.0,22.2,-21.86779,-48.11554
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPURA,Mata Atlântica,5,0.3,1.0,139.1,-20.63397,-51.4505
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,RIBEIRÃO BRANCO,Mata Atlântica,0,0.0,0.06,8.1,-24.31561,-48.90055
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,GETULINA,Mata Atlântica,0,0.0,1.0,13.9,-21.69699,-50.06911
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPURA,Mata Atlântica,6,0.3,1.0,255.2,-20.61655,-51.46406
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,COSMORAMA,Cerrado,11,0.0,1.0,18.5,-20.47984,-49.73463
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,RINCÃO,Cerrado,10,0.0,1.0,7.4,-21.50614,-48.0469
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,FRANCISCO MORATO,Mata Atlântica,0,0.9,0.3,9.9,-23.27436,-46.68884
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,JOANÓPOLIS,Mata Atlântica,0,0.0,0.81,13.8,-22.98598,-46.15533
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,CACHOEIRA PAULISTA,Mata Atlântica,0,0.1,0.99,18.9,-22.68892,-44.90932
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,CACHOEIRA PAULISTA,Mata Atlântica,0,0.1,1.0,36.9,-22.65947,-44.97896
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,PINDAMONHANGABA,Mata Atlântica,0,0.0,1.0,16.7,-22.79888,-45.38716
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,PRESIDENTE VENCESLAU,Mata Atlântica,0,0.0,1.0,10.3,-21.91203,-51.83912
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,IBIÚNA,Mata Atlântica,0,0.0,0.14,12.6,-23.76898,-47.13169
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,PRESIDENTE VENCESLAU,Mata Atlântica,0,0.0,1.0,85.8,-21.92182,-51.83769
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,MAIRINQUE,Mata Atlântica,0,0.0,1.0,8.9,-23.43846,-47.26743
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPIRA,Cerrado,12,0.0,0.91,133.4,-22.4519,-46.86562
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPEVA,Cerrado,0,0.0,0.36,6.1,-23.81983,-48.90629
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,BOTUCATU,Mata Atlântica,0,0.0,0.85,21.7,-22.97233,-48.35262
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ESPÍRITO SANTO DO PINHAL,Mata Atlântica,7,0.0,0.91,18.8,-22.29103,-46.73396
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,IGARATÁ,Mata Atlântica,0,0.0,1.0,23.7,-23.19725,-46.19989
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ESPÍRITO SANTO DO PINHAL,Mata Atlântica,6,0.0,0.94,10.4,-22.27897,-46.76326
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,GUARAÇAÍ,Mata Atlântica,1,0.0,1.0,9.3,-21.20327,-51.32098
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,GUARANTÃ,Mata Atlântica,0,0.0,1.0,68.8,-22.01104,-49.74378
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,PIRACICABA,Cerrado,0,0.0,1.0,46.6,-22.7047,-47.79465
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,GETULINA,Mata Atlântica,0,0.0,1.0,23.6,-21.70107,-50.09864
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,TEODORO SAMPAIO,Mata Atlântica,1,0.0,1.0,57.4,-22.29846,-52.23464
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ESPÍRITO SANTO DO PINHAL,Mata Atlântica,5,0.0,0.92,10.3,-22.27737,-46.75305
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,IEPÊ,Mata Atlântica,0,0.0,1.0,28.6,-22.73845,-50.97186
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPURA,Mata Atlântica,7,0.3,1.0,22.0,-20.61368,-51.4425
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,PRESIDENTE VENCESLAU,Mata Atlântica,0,0.0,1.0,148.3,-21.9331,-51.84799
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,CERQUEIRA CÉSAR,Cerrado,0,0.0,1.0,11.7,-23.0176,-49.16679
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,GETULINA,Mata Atlântica,0,0.0,1.0,37.8,-21.69564,-50.05933
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,IBIÚNA,Mata Atlântica,0,0.0,0.26,4.8,-23.76629,-47.23325
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPURA,Mata Atlântica,4,0.3,1.0,497.0,-20.64486,-51.45995
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,MARABÁ PAULISTA,Mata Atlântica,1,0.0,1.0,23.7,-22.27987,-52.25023
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPURA,Mata Atlântica,5,0.3,1.0,285.6,-20.62599,-51.46271
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPURA,Mata Atlântica,8,0.3,1.0,50.4,-20.60427,-51.44393
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,TEODORO SAMPAIO,Mata Atlântica,2,0.0,1.0,51.8,-22.30166,-52.25988
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,PRESIDENTE VENCESLAU,Mata Atlântica,0,0.0,1.0,48.5,-21.9233,-51.84935
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPURA,Mata Atlântica,4,0.3,1.0,252.9,-20.6434,-51.44911
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,CAÇAPAVA,Mata Atlântica,0,0.0,0.96,12.3,-23.18915,-45.63137
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,MARÍLIA,Mata Atlântica,0,0.0,0.9,14.5,-22.36431,-50.02934
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,NATIVIDADE DA SERRA,Mata Atlântica,0,0.09,0.66,27.2,-23.44159,-45.48115
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,GETULINA,Mata Atlântica,0,0.0,1.0,60.8,-21.73294,-50.06331
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ARARAQUARA,Cerrado,0,0.0,1.0,55.5,-21.86636,-48.10602
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,MOMBUCA,Mata Atlântica,0,0.0,1.0,16.8,-22.97238,-47.60325
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,GETULINA,Mata Atlântica,0,0.0,1.0,71.4,-21.69073,-50.09029
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,JARINU,Mata Atlântica,0,0.0,0.31,8.0,-23.14495,-46.68735
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,SILVEIRAS,Mata Atlântica,0,0.1,1.0,16.2,-22.70262,-44.86771
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPURA,Mata Atlântica,4,0.4,1.0,121.5,-20.64631,-51.47077
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,COSMORAMA,Cerrado,10,0.0,1.0,83.5,-20.48119,-49.74409
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,PIRASSUNUNGA,Mata Atlântica,6,0.0,0.88,26.0,-22.00552,-47.32814
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPURA,Mata Atlântica,7,0.3,1.0,50.7,-20.6057,-51.45469
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,GETULINA,Mata Atlântica,0,0.0,1.0,34.6,-21.68801,-50.07061
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,MOMBUCA,Mata Atlântica,0,0.0,1.0,9.2,-22.9709,-47.59357
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,PINDAMONHANGABA,Mata Atlântica,0,0.0,1.0,34.3,-22.80161,-45.39318
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,MAIRINQUE,Mata Atlântica,0,0.0,1.0,16.8,-23.43995,-47.27722
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,GETULINA,Mata Atlântica,0,0.0,1.0,49.8,-21.70462,-50.05784
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,QUADRA,Mata Atlântica,0,0.0,1.0,8.4,-23.25367,-48.06347
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,CACHOEIRA PAULISTA,Mata Atlântica,0,0.07,1.0,12.9,-22.66945,-44.97704
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,NATIVIDADE DA SERRA,Mata Atlântica,0,0.05,0.2,34.0,-23.43208,-45.48333
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPURA,Mata Atlântica,6,0.3,1.0,35.8,-20.6231,-51.44112
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,GETULINA,Mata Atlântica,0,0.0,1.0,94.0,-21.69971,-50.08879
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,SOROCABA,Mata Atlântica,0,0.0,-999.0,5.4,-23.42227,-47.40065
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,NATIVIDADE DA SERRA,Mata Atlântica,0,0.0,0.49,33.5,-23.39774,-45.39534
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,TUPÃ,Mata Atlântica,0,0.0,1.0,9.3,-21.95595,-50.5486
2025/10/05 18:24:00,AQUA_M-T,Brasil,SÃO PAULO,IGARATÁ,Mata Atlântica,0,0.0,0.98,7.3,-23.20651,-46.19811
